09-06 02:48:16.284  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:53 197 w334
09-06 02:48:16.284  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:54 455 w334
09-06 02:48:16.284  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:55 264 w334
09-06 02:48:16.285  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:56 197 w334
09-06 02:48:16.285  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:57 359 w334
09-06 02:48:16.285  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:58 359 w334
09-06 02:48:16.285  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:59 312 w334
09-06 02:48:16.286  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:60 455 w334
09-06 02:48:16.286  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:61 885 w334
09-06 02:48:16.286  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:62 407 w334
09-06 02:48:16.286  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:63 312 w334
09-06 02:48:16.286  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:64 264 w334
09-06 02:48:16.287  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:65 264 w334
09-06 02:48:16.287  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:66 216 w334
09-06 02:48:16.287  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:67 359 w334
09-06 02:48:16.287  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:68 312 w334
09-06 02:48:16.288  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:69 293 w334
09-06 02:48:16.288  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:70 264 w334
09-06 02:48:16.288  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:71 359 w334
09-06 02:48:16.288  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:72 216 w334
09-06 02:48:16.288  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:73 264 w334
09-06 02:48:16.289  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:74 503 w334
09-06 02:48:16.289  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:75 312 w334
09-06 02:48:16.289  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:76 388 w334
09-06 02:48:16.289  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:77 197 w334
09-06 02:48:16.290  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:78 216 w334
09-06 02:48:16.290  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:79 407 w334
09-06 02:48:16.290  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:80 359 w334
09-06 02:48:16.290  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:81 264 w334
09-06 02:48:16.290  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:82 245 w334
09-06 02:48:16.291  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:83 503 w334
09-06 02:48:16.291  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:84 312 w334
09-06 02:48:16.291  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:85 789 w334
09-06 02:48:16.291  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:86 264 w334
09-06 02:48:16.291  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:87 503 w334
09-06 02:48:16.292  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:88 216 w334
09-06 02:48:16.292  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:89 407 w334
09-06 02:48:16.292  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:90 436 w334
09-06 02:48:16.292  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:91 436 w334
09-06 02:48:16.293  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:92 264 w334
09-06 02:48:16.293  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:93 484 w334
09-06 02:48:16.293  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:94 293 w334
09-06 02:48:16.293  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:95 216 w334
09-06 02:48:16.293  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:96 407 w334
09-06 02:48:16.294  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:97 312 w334
09-06 02:48:16.294  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:98 264 w334
09-06 02:48:16.294  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:99 216 w334
09-06 02:48:16.294  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:100 216 w334
09-06 02:48:16.294  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:101 359 w334
09-06 02:48:16.295  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:102 1028 w334
09-06 02:48:16.295  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:103 216 w334
09-06 02:48:16.295  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:104 264 w334
09-06 02:48:16.295  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:105 407 w334
09-06 02:48:16.296  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:106 264 w334
09-06 02:48:16.296  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:107 264 w334
09-06 02:48:16.296  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:108 312 w334
09-06 02:48:16.296  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:109 455 w334
09-06 02:48:16.297  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:110 312 w334
09-06 02:48:16.297  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:111 312 w334
09-06 02:48:16.297  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:112 293 w334
09-06 02:48:16.297  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:113 503 w334
09-06 02:48:16.304  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:114 407 w334
09-06 02:48:16.305  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:115 245 w334
09-06 02:48:16.305  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:116 264 w334
09-06 02:48:16.305  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:117 216 w334
09-06 02:48:16.305  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:118 359 w334
09-06 02:48:16.306  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:119 216 w334
09-06 02:48:16.306  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:120 407 w334
09-06 02:48:16.306  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:121 312 w334
09-06 02:48:16.306  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:122 264 w334
09-06 02:48:16.306  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:123 312 w334
09-06 02:48:16.307  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:124 312 w334
09-06 02:48:16.307  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:125 407 w334
09-06 02:48:16.307  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:126 455 w334
09-06 02:48:16.307  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:127 264 w334
09-06 02:48:16.308  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:128 312 w334
09-06 02:48:16.308  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:129 312 w334
09-06 02:48:16.308  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:130 312 w334
09-06 02:48:16.308  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:131 197 w334
09-06 02:48:16.308  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:132 293 w334
09-06 02:48:16.309  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:133 436 w334
09-06 02:48:16.309  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:134 264 w334
09-06 02:48:16.309  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:135 264 w334
09-06 02:48:16.309  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:136 503 w334
09-06 02:48:16.310  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:137 312 w334
09-06 02:48:16.310  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:138 216 w334
09-06 02:48:16.310  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:139 264 w334
09-06 02:48:16.310  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:140 455 w334
09-06 02:48:16.310  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:141 264 w334
09-06 02:48:16.311  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:142 359 w334
09-06 02:48:16.311  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:143 646 w334
09-06 02:48:16.311  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:144 550 w334
09-06 02:48:16.311  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:145 455 w334
09-06 02:48:16.312  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:146 312 w334
09-06 02:48:16.312  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:147 168 w334
09-06 02:48:16.312  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:148 312 w334
09-06 02:48:16.312  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:149 312 w334
09-06 02:48:16.312  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:150 532 w334
09-06 02:48:16.313  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:151 312 w334
09-06 02:48:16.313  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:152 197 w334
09-06 02:48:16.313  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:153 264 w334
09-06 02:48:16.313  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:154 245 w334
09-06 02:48:16.313  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:155 293 w334
09-06 02:48:16.314  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:156 216 w334
09-06 02:48:16.314  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:157 216 w334
09-06 02:48:16.314  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:158 359 w334
09-06 02:48:16.314  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:159 312 w334
09-06 02:48:16.314  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:160 264 w334
09-06 02:48:16.315  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:161 264 w334
09-06 02:48:16.315  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:162 216 w334
09-06 02:48:16.315  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:163 168 w334
09-06 02:48:16.315  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:164 646 w334
09-06 02:48:16.316  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:165 455 w334
09-06 02:48:16.316  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:166 264 w334
09-06 02:48:16.316  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:167 359 w334
09-06 02:48:16.316  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:168 264 w334
09-06 02:48:16.317  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:169 216 w334
09-06 02:48:16.317  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:170 341 w334
09-06 02:48:16.317  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:171 264 w334
09-06 02:48:16.317  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:172 264 w334
09-06 02:48:16.317  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:173 359 w334
09-06 02:48:16.318  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:174 455 w334
09-06 02:48:16.318  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:175 264 w334
09-06 02:48:16.318  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:176 264 w334
09-06 02:48:16.318  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:177 837 w334
09-06 02:48:16.319  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:178 598 w334
09-06 02:48:16.319  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:179 216 w334
09-06 02:48:16.319  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:180 312 w334
09-06 02:48:16.319  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:181 264 w334
09-06 02:48:16.319  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:182 264 w334
09-06 02:48:16.320  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:183 264 w334
09-06 02:48:16.320  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:184 503 w334
09-06 02:48:16.320  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:185 646 w334
09-06 02:48:16.320  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:186 359 w334
09-06 02:48:16.320  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:187 932 w334
09-06 02:48:16.321  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:188 312 w334
09-06 02:48:16.321  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:189 455 w334
09-06 02:48:16.321  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:190 264 w334
09-06 02:48:16.321  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:191 503 w334
09-06 02:48:16.322  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:192 168 w334
09-06 02:48:16.322  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:193 264 w334
09-06 02:48:16.322  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:194 407 w334
09-06 02:48:16.322  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:195 264 w334
09-06 02:48:16.322  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:196 932 w334
09-06 02:48:16.323  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:197 455 w334
09-06 02:48:16.323  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:198 407 w334
09-06 02:48:16.323  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:199 245 w334
09-06 02:48:16.323  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:200 388 w334
09-06 02:48:16.324  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:201 264 w334
09-06 02:48:16.324  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:202 216 w334
09-06 02:48:16.324  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:203 407 w334
09-06 02:48:16.324  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:204 293 w334
09-06 02:48:16.324  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:205 264 w334
09-06 02:48:16.325  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:206 264 w334
09-06 02:48:16.325  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:207 216 w334
09-06 02:48:16.325  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:208 312 w334
09-06 02:48:16.325  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:209 216 w334
09-06 02:48:16.325  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:210 312 w334
09-06 02:48:16.326  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:211 312 w334
09-06 02:48:16.326  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:212 359 w334
09-06 02:48:16.333  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:213 694 w334
09-06 02:48:16.333  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:214 455 w334
09-06 02:48:16.333  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:215 388 w334
09-06 02:48:16.334  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:216 359 w334
09-06 02:48:16.334  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:217 837 w334
09-06 02:48:16.334  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:218 312 w334
09-06 02:48:16.334  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:219 455 w334
09-06 02:48:16.334  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:220 455 w334
09-06 02:48:16.335  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:221 646 w334
09-06 02:48:16.335  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:222 455 w334
09-06 02:48:16.335  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:223 312 w334
09-06 02:48:16.335  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:224 264 w334
09-06 02:48:16.336  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:225 312 w334
09-06 02:48:16.336  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:226 264 w334
09-06 02:48:16.336  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:227 168 w334
09-06 02:48:16.336  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:228 598 w334
09-06 02:48:16.337  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:229 646 w334
09-06 02:48:16.337  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:230 407 w334
09-06 02:48:16.337  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:231 694 w334
09-06 02:48:16.337  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:232 503 w334
09-06 02:48:16.337  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:233 885 w334
09-06 02:48:16.338  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:234 455 w334
09-06 02:48:16.338  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:235 694 w334
09-06 02:48:16.338  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:236 455 w334
09-06 02:48:16.338  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:237 503 w334
09-06 02:48:16.339  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:238 216 w334
09-06 02:48:16.339  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:239 264 w334
09-06 02:48:16.339  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:240 455 w334
09-06 02:48:16.339  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:241 216 w334
09-06 02:48:16.339  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:242 168 w334
09-06 02:48:16.340  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:243 407 w334
09-06 02:48:16.340  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:244 216 w334
09-06 02:48:16.340  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:245 312 w334
09-06 02:48:16.340  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:246 646 w334
09-06 02:48:16.340  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:247 579 w334
09-06 02:48:16.341  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:248 455 w334
09-06 02:48:16.341  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:249 818 w334
09-06 02:48:16.341  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:250 312 w334
09-06 02:48:16.341  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:251 455 w334
09-06 02:48:16.342  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:252 216 w334
09-06 02:48:16.342  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:253 694 w334
09-06 02:48:16.342  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:254 341 w334
09-06 02:48:16.342  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:255 646 w334
09-06 02:48:16.342  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:256 407 w334
09-06 02:48:16.343  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:257 407 w334
09-06 02:48:16.343  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:258 598 w334
09-06 02:48:16.343  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:259 885 w334
09-06 02:48:16.343  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:260 550 w334
09-06 02:48:16.344  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:261 407 w334
09-06 02:48:16.344  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:262 359 w334
09-06 02:48:16.344  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:263 216 w334
09-06 02:48:16.344  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:264 598 w334
09-06 02:48:16.345  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:265 436 w334
09-06 02:48:16.345  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:266 503 w334
09-06 02:48:16.345  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:267 455 w334
09-06 02:48:16.345  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:268 293 w334
09-06 02:48:16.345  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:269 264 w334
09-06 02:48:16.346  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:270 264 w334
09-06 02:48:16.346  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:271 359 w334
09-06 02:48:16.346  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:272 455 w334
09-06 02:48:16.346  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:273 503 w334
09-06 02:48:16.347  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:274 341 w334
09-06 02:48:16.347  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:275 646 w334
09-06 02:48:16.347  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:276 216 w334
09-06 02:48:16.347  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:277 359 w334
09-06 02:48:16.347  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:278 245 w334
09-06 02:48:16.348  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:279 312 w334
09-06 02:48:16.348  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:280 264 w334
09-06 02:48:16.348  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:281 264 w334
09-06 02:48:16.348  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:282 1696 w334
09-06 02:48:16.349  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:283 503 w334
09-06 02:48:16.349  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:284 407 w334
09-06 02:48:16.349  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:285 455 w334
09-06 02:48:16.349  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:286 646 w334
09-06 02:48:27.341  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:1 121 w334
09-06 02:48:27.342  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:2 168 w334
09-06 02:48:27.343  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:3 216 w334
09-06 02:48:27.344  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:4 216 w334
09-06 02:48:27.344  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:5 216 w334
09-06 02:48:27.344  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:6 216 w334
09-06 02:48:27.344  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:7 264 w334
09-06 02:48:27.344  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:8 216 w334
09-06 02:48:27.344  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:9 216 w334
09-06 02:48:27.345  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:10 264 w334
09-06 02:48:27.345  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:11 216 w334
09-06 02:48:27.345  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:12 168 w334
09-06 02:48:27.345  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:13 312 w334
09-06 02:48:27.345  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:14 264 w334
09-06 02:48:27.346  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:15 216 w334
09-06 02:48:27.346  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:16 264 w334
09-06 02:48:27.346  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:17 312 w334
09-06 02:48:27.346  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:18 168 w334
09-06 02:48:27.355  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:19 359 w334
09-06 02:48:27.356  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:20 407 w334
09-06 02:48:27.356  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:21 216 w334
09-06 02:48:27.356  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:22 359 w334
09-06 02:48:27.356  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:23 312 w334
09-06 02:48:27.356  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:24 264 w334
09-06 02:48:27.357  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:25 503 w334
09-06 02:48:27.357  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:26 550 w334
09-06 02:48:27.357  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:27 359 w334
09-06 02:48:27.357  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:28 264 w334
09-06 02:48:27.357  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:29 312 w334
09-06 02:48:27.357  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:30 407 w334
09-06 02:48:27.358  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:31 293 w334
09-06 02:48:27.358  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:32 216 w334
09-06 02:48:27.358  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:33 407 w334
09-06 02:48:27.358  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:34 264 w334
09-06 02:48:27.358  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:35 312 w334
09-06 02:48:27.359  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:36 359 w334
09-06 02:48:27.359  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:37 216 w334
09-06 02:48:27.359  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:38 293 w334
09-06 02:48:27.359  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:39 216 w334
09-06 02:48:27.359  6082 18739 I ReactNativeJS: RHSPIKE mushaf 35 2:40 312 w334
